Date,Open,High,Low,Close,Identifier
2004-08-26,2289.65,2323.7,2289.65,2318.2,NIFTY IT
2004-08-25,2334.55,2341.05,2284.2,2296.2,NIFTY IT
2004-08-24,2304.45,2333.7,2304.45,2325.1,NIFTY IT
2004-08-23,2296.05,2338.0,2293.85,2303.4,NIFTY IT
2004-08-20,2290.1,2304.1,2275.3,2294.3,NIFTY IT
2004-08-19,2247.45,2293.9,2247.45,2289.3,NIFTY IT
2004-08-18,2234.85,2250.9,2222.8,2231.9,NIFTY IT
2004-08-17,2228.1,2257.95,2225.25,2234.5,NIFTY IT
2004-08-16,2212.65,2232.6,2202.1,2226.6,NIFTY IT
2004-08-13,2233.55,2243.55,2204.15,2210.8,NIFTY IT
2004-08-12,2253.2,2271.4,2225.55,2236.6,NIFTY IT
2004-08-11,2292.05,2316.4,2255.2,2264.8,NIFTY IT
2004-08-10,2284.7,2299.3,2265.85,2286.8,NIFTY IT
2004-08-09,2250.3,2284.55,2228.35,2281.2,NIFTY IT
2004-08-06,2300.2,2300.2,2248.75,2264.5,NIFTY IT
2004-08-05,2242.0,2306.6,2239.85,2300.5,NIFTY IT
2004-08-04,2265.8,2265.8,2229.95,2239.4,NIFTY IT
2004-08-03,2260.65,2280.95,2252.35,2266.0,NIFTY IT
2004-08-02,2270.9,2275.6,2248.15,2258.7,NIFTY IT
2004-07-30,2252.95,2289.0,2249.5,2269.2,NIFTY IT
2004-07-29,2212.25,2255.0,2203.35,2246.8,NIFTY IT
2004-07-28,2178.1,2217.55,2178.1,2209.7,NIFTY IT
2004-07-27,2192.6,2207.8,2168.6,2174.8,NIFTY IT
2004-07-26,2176.8,2187.35,2155.7,2180.6,NIFTY IT
2004-07-23,2182.4,2214.4,2178.55,2185.2,NIFTY IT
2004-07-22,2186.55,2194.15,2158.6,2169.4,NIFTY IT
2004-07-21,2161.45,2186.3,2149.05,2168.0,NIFTY IT
2004-07-20,2190.5,2190.5,2155.35,2160.4,NIFTY IT
2004-07-19,2186.3,2209.85,2177.9,2192.6,NIFTY IT
2004-07-16,2164.95,2194.0,2151.95,2186.1,NIFTY IT
2004-07-15,2133.75,2165.85,2124.75,2161.4,NIFTY IT
2004-07-14,2093.85,2137.6,2093.85,2123.6,NIFTY IT
2004-07-13,2098.6,2129.35,2075.45,2091.4,NIFTY IT
2004-07-12,2074.4,2103.0,2063.55,2076.3,NIFTY IT
2004-07-09,2027.75,2077.9,1967.45,2072.3,NIFTY IT
2004-07-08,2092.05,2135.1,2031.1,2054.5,NIFTY IT
2004-07-07,2138.9,2148.35,2082.3,2092.0,NIFTY IT
2004-07-06,2133.0,2153.45,2114.1,2146.8,NIFTY IT
2004-07-05,2144.7,2166.45,2129.25,2137.1,NIFTY IT
2004-07-02,2141.45,2161.45,2110.25,2140.7,NIFTY IT
2004-07-01,2118.05,2150.45,2096.45,2142.7,NIFTY IT
