Date,Open,High,Low,Close,Identifier
7/3/1990,,,,279.02,NIFTY 50
7/5/1990,,,,284.04,NIFTY 50
7/6/1990,,,,289.04,NIFTY 50
7/9/1990,,,,289.69,NIFTY 50
7/10/1990,,,,288.69,NIFTY 50
7/11/1990,,,,293.3,NIFTY 50
7/12/1990,,,,296.21,NIFTY 50
7/13/1990,,,,296.34,NIFTY 50
7/16/1990,,,,287.96,NIFTY 50
7/17/1990,,,,295.39,NIFTY 50
7/18/1990,,,,298.23,NIFTY 50
7/19/1990,,,,301.5,NIFTY 50
7/20/1990,,,,302.59,NIFTY 50
7/25/1990,,,,321.76,NIFTY 50
7/26/1990,,,,323.58,NIFTY 50
7/27/1990,,,,329.65,NIFTY 50
7/30/1990,,,,347.44,NIFTY 50
8/3/1990,,,,337.29,NIFTY 50
8/7/1990,,,,331.45,NIFTY 50
8/8/1990,,,,322.11,NIFTY 50
8/9/1990,,,,325.69,NIFTY 50
8/10/1990,,,,333.35,NIFTY 50
8/13/1990,,,,348.98,NIFTY 50
8/16/1990,,,,349.39,NIFTY 50
8/17/1990,,,,347.99,NIFTY 50
8/20/1990,,,,353.19,NIFTY 50
8/21/1990,,,,363.66,NIFTY 50
8/22/1990,,,,369.95,NIFTY 50
8/23/1990,,,,368.14,NIFTY 50
8/27/1990,,,,384.78,NIFTY 50
8/28/1990,,,,384.39,NIFTY 50
8/29/1990,,,,384.88,NIFTY 50
8/30/1990,,,,400.06,NIFTY 50
9/3/1990,,,,407.13,NIFTY 50
9/4/1990,,,,392.47,NIFTY 50
9/5/1990,,,,389.82,NIFTY 50
9/6/1990,,,,396.51,NIFTY 50
9/7/1990,,,,404.11,NIFTY 50
9/10/1990,,,,411.11,NIFTY 50
9/11/1990,,,,422.07,NIFTY 50
9/12/1990,,,,414.16,NIFTY 50
9/14/1990,,,,396.5,NIFTY 50
9/18/1990,,,,415.18,NIFTY 50
9/19/1990,,,,419.46,NIFTY 50
9/20/1990,,,,421.32,NIFTY 50
9/21/1990,,,,434.08,NIFTY 50
9/25/1990,,,,452.36,NIFTY 50
9/26/1990,,,,436.16,NIFTY 50
9/27/1990,,,,439.72,NIFTY 50
10/4/1990,,,,439.55,NIFTY 50
10/9/1990,,,,480.38,NIFTY 50
10/11/1990,,,,449.25,NIFTY 50
10/12/1990,,,,429.29,NIFTY 50
10/15/1990,,,,398.92,NIFTY 50
10/18/1990,,,,405.72,NIFTY 50
10/22/1990,,,,383.75,NIFTY 50
10/25/1990,,,,404.15,NIFTY 50
10/26/1990,,,,397.04,NIFTY 50
10/31/1990,,,,403.66,NIFTY 50
11/1/1990,,,,412.9,NIFTY 50
11/5/1990,,,,416.08,NIFTY 50
11/7/1990,,,,428.21,NIFTY 50
11/8/1990,,,,435.18,NIFTY 50
11/9/1990,,,,430.25,NIFTY 50
11/12/1990,,,,403.06,NIFTY 50
11/14/1990,,,,405.7,NIFTY 50
11/16/1990,,,,408.34,NIFTY 50
11/21/1990,,,,391.83,NIFTY 50
11/22/1990,,,,383.69,NIFTY 50
11/23/1990,,,,399.67,NIFTY 50
11/26/1990,,,,405,NIFTY 50
11/27/1990,,,,393.78,NIFTY 50
11/29/1990,,,,373.33,NIFTY 50
11/30/1990,,,,367.69,NIFTY 50
12/3/1990,,,,371.14,NIFTY 50
12/4/1990,,,,359.86,NIFTY 50
12/5/1990,,,,359.21,NIFTY 50
12/6/1990,,,,363.06,NIFTY 50
12/10/1990,,,,371.86,NIFTY 50
12/11/1990,,,,368.22,NIFTY 50
12/12/1990,,,,372.37,NIFTY 50
12/13/1990,,,,378.88,NIFTY 50
12/14/1990,,,,382.16,NIFTY 50
12/17/1990,,,,367.42,NIFTY 50
12/18/1990,,,,347.93,NIFTY 50
12/19/1990,,,,333.33,NIFTY 50
12/21/1990,,,,326.93,NIFTY 50
12/24/1990,,,,330.86,NIFTY 50
1/2/1991,,,,318.95,NIFTY 50
1/3/1991,,,,314.01,NIFTY 50
1/7/1991,,,,318.12,NIFTY 50
1/9/1991,,,,321.49,NIFTY 50
1/11/1991,,,,326.37,NIFTY 50
1/14/1991,,,,323.42,NIFTY 50
1/23/1991,,,,319.49,NIFTY 50
1/24/1991,,,,312.07,NIFTY 50
1/25/1991,,,,306.22,NIFTY 50
1/31/1991,,,,314.36,NIFTY 50
2/1/1991,,,,324.29,NIFTY 50
2/4/1991,,,,334.83,NIFTY 50
2/5/1991,,,,339.98,NIFTY 50
2/6/1991,,,,338.21,NIFTY 50
2/7/1991,,,,330.4,NIFTY 50
2/8/1991,,,,329.5,NIFTY 50
2/11/1991,,,,324.61,NIFTY 50
2/13/1991,,,,322.24,NIFTY 50
2/14/1991,,,,326.76,NIFTY 50
2/15/1991,,,,331.06,NIFTY 50
2/19/1991,,,,361.63,NIFTY 50
2/20/1991,,,,360.52,NIFTY 50
2/21/1991,,,,362.78,NIFTY 50
2/22/1991,,,,369.57,NIFTY 50
2/25/1991,,,,369.03,NIFTY 50
2/26/1991,,,,377.39,NIFTY 50
2/27/1991,,,,379.84,NIFTY 50
2/28/1991,,,,379.94,NIFTY 50
3/4/1991,,,,381.5,NIFTY 50
3/5/1991,,,,385.62,NIFTY 50
3/7/1991,,,,361.3,NIFTY 50
3/8/1991,,,,371.44,NIFTY 50
3/11/1991,,,,367.66,NIFTY 50
3/12/1991,,,,365.41,NIFTY 50
3/13/1991,,,,364.09,NIFTY 50
3/14/1991,,,,375.52,NIFTY 50
3/15/1991,,,,375.79,NIFTY 50
3/18/1991,,,,367.04,NIFTY 50
3/20/1991,,,,367.41,NIFTY 50
3/21/1991,,,,364.74,NIFTY 50
3/22/1991,,,,366.46,NIFTY 50
3/25/1991,,,,361.79,NIFTY 50
3/26/1991,,,,365.44,NIFTY 50
3/27/1991,,,,366.45,NIFTY 50
4/1/1991,,,,372.7,NIFTY 50
4/2/1991,,,,377.36,NIFTY 50
4/3/1991,,,,376.92,NIFTY 50
4/4/1991,,,,375.41,NIFTY 50
4/5/1991,,,,380.57,NIFTY 50
4/8/1991,,,,387,NIFTY 50
4/9/1991,,,,387.57,NIFTY 50
4/11/1991,,,,393.43,NIFTY 50
4/12/1991,,,,402.4,NIFTY 50
4/15/1991,,,,406.93,NIFTY 50
4/16/1991,,,,398.33,NIFTY 50
4/18/1991,,,,397.28,NIFTY 50
4/19/1991,,,,403.38,NIFTY 50
4/22/1991,,,,404.75,NIFTY 50
4/23/1991,,,,401.78,NIFTY 50
4/24/1991,,,,400.44,NIFTY 50
4/25/1991,,,,404.76,NIFTY 50
4/26/1991,,,,401.53,NIFTY 50
4/29/1991,,,,396.88,NIFTY 50
4/30/1991,,,,389.01,NIFTY 50
5/3/1991,,,,397.15,NIFTY 50
5/6/1991,,,,392.35,NIFTY 50
5/7/1991,,,,392.26,NIFTY 50
5/8/1991,,,,395.04,NIFTY 50
5/9/1991,,,,393.33,NIFTY 50
5/10/1991,,,,400.4,NIFTY 50
5/13/1991,,,,400.38,NIFTY 50
5/14/1991,,,,400.56,NIFTY 50
5/16/1991,,,,399.49,NIFTY 50
5/17/1991,,,,401.58,NIFTY 50
5/20/1991,,,,398.68,NIFTY 50
5/21/1991,,,,408.66,NIFTY 50
5/23/1991,,,,407.19,NIFTY 50
5/27/1991,,,,408.19,NIFTY 50
5/29/1991,,,,410.37,NIFTY 50
5/30/1991,,,,411.86,NIFTY 50
5/31/1991,,,,403.18,NIFTY 50
6/3/1991,,,,400.02,NIFTY 50
6/4/1991,,,,399.75,NIFTY 50
6/5/1991,,,,398.38,NIFTY 50
6/6/1991,,,,394.99,NIFTY 50
6/7/1991,,,,386.92,NIFTY 50
6/11/1991,,,,390.28,NIFTY 50
6/12/1991,,,,396.91,NIFTY 50
6/13/1991,,,,393.72,NIFTY 50
6/14/1991,,,,397.78,NIFTY 50
6/17/1991,,,,402.59,NIFTY 50
6/18/1991,,,,408.77,NIFTY 50
6/19/1991,,,,407.49,NIFTY 50
6/20/1991,,,,409.32,NIFTY 50
6/21/1991,,,,415.83,NIFTY 50
6/24/1991,,,,400.83,NIFTY 50
6/25/1991,,,,398.76,NIFTY 50
6/26/1991,,,,392.35,NIFTY 50
6/27/1991,,,,396.25,NIFTY 50
6/28/1991,,,,391.96,NIFTY 50
7/1/1991,,,,393.6,NIFTY 50
7/2/1991,,,,394.9,NIFTY 50
7/3/1991,,,,399.85,NIFTY 50
7/4/1991,,,,397.07,NIFTY 50
7/5/1991,,,,413.35,NIFTY 50
7/8/1991,,,,416.27,NIFTY 50
7/9/1991,,,,417.63,NIFTY 50
7/10/1991,,,,423.57,NIFTY 50
7/11/1991,,,,433.48,NIFTY 50
7/12/1991,,,,437.67,NIFTY 50
7/15/1991,,,,428.76,NIFTY 50
7/16/1991,,,,434.4,NIFTY 50
7/17/1991,,,,438.4,NIFTY 50
7/19/1991,,,,445.74,NIFTY 50
7/22/1991,,,,434.66,NIFTY 50
7/24/1991,,,,446.96,NIFTY 50
7/25/1991,,,,475.12,NIFTY 50
7/26/1991,,,,488.73,NIFTY 50
7/29/1991,,,,500.25,NIFTY 50
7/30/1991,,,,503.09,NIFTY 50
7/31/1991,,,,498.71,NIFTY 50
8/1/1991,,,,498.19,NIFTY 50
8/2/1991,,,,504.58,NIFTY 50
8/5/1991,,,,502.89,NIFTY 50
8/7/1991,,,,493.63,NIFTY 50
8/8/1991,,,,487.56,NIFTY 50
8/9/1991,,,,495.32,NIFTY 50
8/12/1991,,,,496.1,NIFTY 50
8/13/1991,,,,502.3,NIFTY 50
8/14/1991,,,,507.37,NIFTY 50
8/16/1991,,,,512.22,NIFTY 50
8/19/1991,,,,518.11,NIFTY 50
8/20/1991,,,,508.99,NIFTY 50
8/21/1991,,,,509.19,NIFTY 50
8/22/1991,,,,520.93,NIFTY 50
8/23/1991,,,,535.32,NIFTY 50
8/26/1991,,,,545.66,NIFTY 50
8/27/1991,,,,536.95,NIFTY 50
8/28/1991,,,,540.32,NIFTY 50
8/30/1991,,,,531.97,NIFTY 50
9/3/1991,,,,524.73,NIFTY 50
9/4/1991,,,,521.8,NIFTY 50
9/5/1991,,,,533.53,NIFTY 50
9/6/1991,,,,533.56,NIFTY 50
9/10/1991,,,,534.23,NIFTY 50
9/13/1991,,,,548.77,NIFTY 50
9/16/1991,,,,563.23,NIFTY 50
9/17/1991,,,,554.31,NIFTY 50
9/18/1991,,,,552.4,NIFTY 50
9/20/1991,,,,540.54,NIFTY 50
9/24/1991,,,,536.05,NIFTY 50
9/25/1991,,,,536.17,NIFTY 50
9/26/1991,,,,528.21,NIFTY 50
9/27/1991,,,,549.32,NIFTY 50
9/30/1991,,,,553.79,NIFTY 50
10/1/1991,,,,548.39,NIFTY 50
10/3/1991,,,,535.85,NIFTY 50
10/4/1991,,,,525.72,NIFTY 50
10/7/1991,,,,527.49,NIFTY 50
10/9/1991,,,,510.57,NIFTY 50
10/10/1991,,,,519.8,NIFTY 50
10/11/1991,,,,524.17,NIFTY 50
10/14/1991,,,,514.41,NIFTY 50
10/15/1991,,,,512.23,NIFTY 50
10/16/1991,,,,525.11,NIFTY 50
10/18/1991,,,,526.76,NIFTY 50
10/21/1991,,,,522.62,NIFTY 50
10/22/1991,,,,529.74,NIFTY 50
10/23/1991,,,,526.62,NIFTY 50
10/24/1991,,,,531.39,NIFTY 50
10/26/1991,,,,532.87,NIFTY 50
10/29/1991,,,,554.37,NIFTY 50
10/30/1991,,,,547.86,NIFTY 50
10/31/1991,,,,554.4,NIFTY 50
11/1/1991,,,,559.59,NIFTY 50
11/5/1991,,,,563.6,NIFTY 50
11/8/1991,,,,561.35,NIFTY 50
11/11/1991,,,,559,NIFTY 50
11/12/1991,,,,555.8,NIFTY 50
11/13/1991,,,,556.17,NIFTY 50
11/14/1991,,,,561.11,NIFTY 50
11/15/1991,,,,557.55,NIFTY 50
11/18/1991,,,,556.4,NIFTY 50
11/19/1991,,,,572.28,NIFTY 50
11/20/1991,,,,569.63,NIFTY 50
11/22/1991,,,,560.93,NIFTY 50
11/26/1991,,,,552.26,NIFTY 50
11/27/1991,,,,551.29,NIFTY 50
11/28/1991,,,,549.92,NIFTY 50
11/29/1991,,,,563.17,NIFTY 50
12/2/1991,,,,563.45,NIFTY 50
12/3/1991,,,,561.06,NIFTY 50
12/4/1991,,,,559.31,NIFTY 50
12/5/1991,,,,555.34,NIFTY 50
12/6/1991,,,,561.97,NIFTY 50
12/9/1991,,,,554.89,NIFTY 50
12/10/1991,,,,550.49,NIFTY 50
12/11/1991,,,,547.26,NIFTY 50
12/12/1991,,,,540.64,NIFTY 50
12/16/1991,,,,537.64,NIFTY 50
12/17/1991,,,,533.57,NIFTY 50
12/18/1991,,,,539.88,NIFTY 50
12/19/1991,,,,551.91,NIFTY 50
12/20/1991,,,,550.25,NIFTY 50
12/23/1991,,,,560.45,NIFTY 50
12/24/1991,,,,558.63,NIFTY 50
1/1/1992,,,,572.82,NIFTY 50
1/2/1992,,,,576.28,NIFTY 50
1/3/1992,,,,584.29,NIFTY 50
1/6/1992,,,,576.26,NIFTY 50
1/7/1992,,,,574.46,NIFTY 50
1/8/1992,,,,575.8,NIFTY 50
1/9/1992,,,,581.06,NIFTY 50
1/13/1992,,,,590.46,NIFTY 50
1/14/1992,,,,591.86,NIFTY 50
1/15/1992,,,,596.63,NIFTY 50
1/16/1992,,,,591.4,NIFTY 50
1/17/1992,,,,617.27,NIFTY 50
1/20/1992,,,,617.65,NIFTY 50
1/21/1992,,,,624.04,NIFTY 50
1/22/1992,,,,631.32,NIFTY 50
1/23/1992,,,,635.61,NIFTY 50
1/24/1992,,,,632.34,NIFTY 50
1/27/1992,,,,645.44,NIFTY 50
1/29/1992,,,,658.92,NIFTY 50
1/30/1992,,,,683.46,NIFTY 50
1/31/1992,,,,684.93,NIFTY 50
2/3/1992,,,,673.66,NIFTY 50
2/4/1992,,,,676.15,NIFTY 50
2/5/1992,,,,679.48,NIFTY 50
2/6/1992,,,,685.43,NIFTY 50
2/7/1992,,,,651.44,NIFTY 50
2/10/1992,,,,681.49,NIFTY 50
2/12/1992,,,,692.56,NIFTY 50
2/13/1992,,,,697.85,NIFTY 50
2/17/1992,,,,732.76,NIFTY 50
2/18/1992,,,,722.79,NIFTY 50
2/19/1992,,,,714.22,NIFTY 50
2/20/1992,,,,730.37,NIFTY 50
2/21/1992,,,,733.6,NIFTY 50
2/24/1992,,,,744.89,NIFTY 50
2/26/1992,,,,779.57,NIFTY 50
2/27/1992,,,,810.57,NIFTY 50
2/28/1992,,,,813.13,NIFTY 50
2/29/1992,,,,889.3,NIFTY 50
3/2/1992,,,,982.3,NIFTY 50
3/3/1992,,,,995.09,NIFTY 50
3/9/1992,,,,1016.5,NIFTY 50
3/10/1992,,,,951.17,NIFTY 50
3/11/1992,,,,911.63,NIFTY 50
3/12/1992,,,,932.37,NIFTY 50
3/13/1992,,,,941.52,NIFTY 50
3/16/1992,,,,945.63,NIFTY 50
3/17/1992,,,,927.49,NIFTY 50
3/18/1992,,,,906.97,NIFTY 50
3/20/1992,,,,940.47,NIFTY 50
3/24/1992,,,,1061.2,NIFTY 50
3/25/1992,,,,1100.1,NIFTY 50
3/27/1992,,,,1096.9,NIFTY 50
3/30/1992,,,,1201,NIFTY 50
3/31/1992,,,,1261.6,NIFTY 50
4/2/1992,,,,1275.5,NIFTY 50
4/3/1992,,,,1236.3,NIFTY 50
4/6/1992,,,,1171.3,NIFTY 50
4/7/1992,,,,1159.9,NIFTY 50
4/8/1992,,,,1242.8,NIFTY 50
4/10/1992,,,,1235,NIFTY 50
4/13/1992,,,,1203,NIFTY 50
4/22/1992,,,,1278.1,NIFTY 50
4/23/1992,,,,1280.9,NIFTY 50
4/28/1992,,,,1130.1,NIFTY 50
4/29/1992,,,,1065.6,NIFTY 50
4/30/1992,,,,1105.5,NIFTY 50
5/6/1992,,,,1011.1,NIFTY 50
5/7/1992,,,,1032.1,NIFTY 50
5/11/1992,,,,955.48,NIFTY 50
5/12/1992,,,,849.75,NIFTY 50
5/13/1992,,,,954.68,NIFTY 50
5/14/1992,,,,947.22,NIFTY 50
5/18/1992,,,,950.05,NIFTY 50
5/19/1992,,,,980.41,NIFTY 50
5/20/1992,,,,979.91,NIFTY 50
5/22/1992,,,,947.48,NIFTY 50
5/25/1992,,,,937.11,NIFTY 50
5/26/1992,,,,907.04,NIFTY 50
5/27/1992,,,,863.42,NIFTY 50
5/28/1992,,,,839.85,NIFTY 50
5/29/1992,,,,826.16,NIFTY 50
6/1/1992,,,,829.92,NIFTY 50
6/2/1992,,,,867.55,NIFTY 50
6/3/1992,,,,860.01,NIFTY 50
6/4/1992,,,,830.05,NIFTY 50
6/5/1992,,,,853.54,NIFTY 50
6/8/1992,,,,858.61,NIFTY 50
6/9/1992,,,,873.7,NIFTY 50
6/10/1992,,,,867.61,NIFTY 50
6/25/1992,,,,859.48,NIFTY 50
6/26/1992,,,,855.84,NIFTY 50
7/15/1992,,,,816.88,NIFTY 50
7/16/1992,,,,792.84,NIFTY 50
7/17/1992,,,,786.32,NIFTY 50
7/20/1992,,,,798.13,NIFTY 50
7/21/1992,,,,803.35,NIFTY 50
7/22/1992,,,,791.12,NIFTY 50
7/23/1992,,,,755.21,NIFTY 50
7/27/1992,,,,783.59,NIFTY 50
7/28/1992,,,,793.18,NIFTY 50
7/29/1992,,,,775.44,NIFTY 50
7/30/1992,,,,759.9,NIFTY 50
7/31/1992,,,,767.94,NIFTY 50
8/3/1992,,,,765.72,NIFTY 50
8/4/1992,,,,753.56,NIFTY 50
8/5/1992,,,,735.25,NIFTY 50
8/6/1992,,,,705.86,NIFTY 50
8/7/1992,,,,719.79,NIFTY 50
8/10/1992,,,,742.01,NIFTY 50
8/11/1992,,,,750.32,NIFTY 50
8/12/1992,,,,747.04,NIFTY 50
8/14/1992,,,,780.95,NIFTY 50
8/17/1992,,,,810.96,NIFTY 50
8/18/1992,,,,821.45,NIFTY 50
8/19/1992,,,,838.34,NIFTY 50
8/20/1992,,,,842.32,NIFTY 50
8/21/1992,,,,854,NIFTY 50
8/24/1992,,,,862.49,NIFTY 50
8/25/1992,,,,837.27,NIFTY 50
8/26/1992,,,,821.13,NIFTY 50
8/27/1992,,,,842.54,NIFTY 50
8/28/1992,,,,850.86,NIFTY 50
9/1/1992,,,,862.98,NIFTY 50
9/2/1992,,,,856.82,NIFTY 50
9/3/1992,,,,873.38,NIFTY 50
9/4/1992,,,,895.35,NIFTY 50
9/7/1992,,,,911.57,NIFTY 50
9/8/1992,,,,902.6,NIFTY 50
9/9/1992,,,,901.32,NIFTY 50
9/11/1992,,,,906.78,NIFTY 50
9/14/1992,,,,923.35,NIFTY 50
9/15/1992,,,,961.56,NIFTY 50
9/16/1992,,,,958.28,NIFTY 50
9/17/1992,,,,952.64,NIFTY 50
9/18/1992,,,,957.4,NIFTY 50
9/21/1992,,,,932.13,NIFTY 50
9/22/1992,,,,939.99,NIFTY 50
9/24/1992,,,,928.79,NIFTY 50
9/25/1992,,,,934.48,NIFTY 50
9/28/1992,,,,926.93,NIFTY 50
9/29/1992,,,,912.06,NIFTY 50
9/30/1992,,,,938.14,NIFTY 50
10/1/1992,,,,944.85,NIFTY 50
10/6/1992,,,,928.08,NIFTY 50
10/8/1992,,,,916.32,NIFTY 50
10/9/1992,,,,932.55,NIFTY 50
10/12/1992,,,,902.26,NIFTY 50
10/13/1992,,,,904.68,NIFTY 50
10/14/1992,,,,883.66,NIFTY 50
10/15/1992,,,,879.08,NIFTY 50
10/20/1992,,,,869.18,NIFTY 50
10/21/1992,,,,840.12,NIFTY 50
10/22/1992,,,,850.97,NIFTY 50
10/25/1992,,,,854.45,NIFTY 50
10/28/1992,,,,824.03,NIFTY 50
10/29/1992,,,,817.73,NIFTY 50
10/30/1992,,,,809.87,NIFTY 50
11/3/1992,,,,835.5,NIFTY 50
11/4/1992,,,,836.69,NIFTY 50
11/5/1992,,,,805.87,NIFTY 50
11/6/1992,,,,794.78,NIFTY 50
11/9/1992,,,,773.63,NIFTY 50
11/11/1992,,,,747.11,NIFTY 50
11/12/1992,,,,761.61,NIFTY 50
11/13/1992,,,,749.06,NIFTY 50
11/18/1992,,,,724.68,NIFTY 50
11/19/1992,,,,698.27,NIFTY 50
11/20/1992,,,,712.21,NIFTY 50
11/23/1992,,,,727.85,NIFTY 50
11/24/1992,,,,734.06,NIFTY 50
11/25/1992,,,,742.4,NIFTY 50
11/26/1992,,,,723.14,NIFTY 50
11/27/1992,,,,720.86,NIFTY 50
11/30/1992,,,,726.38,NIFTY 50
12/1/1992,,,,737.28,NIFTY 50
12/2/1992,,,,751.85,NIFTY 50
12/3/1992,,,,762.16,NIFTY 50
12/4/1992,,,,785.57,NIFTY 50
12/10/1992,,,,745.06,NIFTY 50
12/11/1992,,,,740.91,NIFTY 50
12/14/1992,,,,722.26,NIFTY 50
12/15/1992,,,,718.83,NIFTY 50
12/16/1992,,,,690.67,NIFTY 50
12/17/1992,,,,695.82,NIFTY 50
12/18/1992,,,,719.07,NIFTY 50
12/21/1992,,,,739.48,NIFTY 50
12/22/1992,,,,746.52,NIFTY 50
12/23/1992,,,,748,NIFTY 50
12/24/1992,,,,761.31,NIFTY 50
1/4/1993,,,,744.92,NIFTY 50
1/5/1993,,,,733.49,NIFTY 50
1/6/1993,,,,717.85,NIFTY 50
1/7/1993,,,,705,NIFTY 50
1/8/1993,,,,709.65,NIFTY 50
1/14/1993,,,,721.21,NIFTY 50
1/15/1993,,,,740.35,NIFTY 50
1/18/1993,,,,758.07,NIFTY 50
1/19/1993,,,,750.55,NIFTY 50
1/20/1993,,,,742.21,NIFTY 50
1/21/1993,,,,745.06,NIFTY 50
1/22/1993,,,,746.72,NIFTY 50
1/25/1993,,,,751.26,NIFTY 50
1/27/1993,,,,763.71,NIFTY 50
1/28/1993,,,,777.92,NIFTY 50
1/29/1993,,,,785.28,NIFTY 50
2/1/1993,,,,772.75,NIFTY 50
2/2/1993,,,,780.12,NIFTY 50
2/3/1993,,,,780.44,NIFTY 50
2/4/1993,,,,772.8,NIFTY 50
2/5/1993,,,,775.17,NIFTY 50
2/8/1993,,,,792.17,NIFTY 50
2/9/1993,,,,807.34,NIFTY 50
2/10/1993,,,,819.42,NIFTY 50
2/11/1993,,,,813.08,NIFTY 50
2/12/1993,,,,802.44,NIFTY 50
2/15/1993,,,,773.89,NIFTY 50
2/16/1993,,,,764.12,NIFTY 50
2/17/1993,,,,771.31,NIFTY 50
2/18/1993,,,,779.04,NIFTY 50
2/22/1993,,,,791.08,NIFTY 50
2/23/1993,,,,800.09,NIFTY 50
2/24/1993,,,,803.47,NIFTY 50
2/25/1993,,,,815.84,NIFTY 50
2/26/1993,,,,821.99,NIFTY 50
2/27/1993,,,,774.18,NIFTY 50
3/1/1993,,,,749.89,NIFTY 50
3/2/1993,,,,742.92,NIFTY 50
3/3/1993,,,,748.32,NIFTY 50
3/4/1993,,,,739.3,NIFTY 50
3/5/1993,,,,721.09,NIFTY 50
3/9/1993,,,,681.61,NIFTY 50
3/10/1993,,,,670.54,NIFTY 50
3/11/1993,,,,680.78,NIFTY 50
3/12/1993,,,,697.11,NIFTY 50
3/15/1993,,,,706.4,NIFTY 50
3/16/1993,,,,716.66,NIFTY 50
3/17/1993,,,,702.47,NIFTY 50
3/18/1993,,,,698.33,NIFTY 50
3/19/1993,,,,694.16,NIFTY 50
3/22/1993,,,,699.88,NIFTY 50
3/23/1993,,,,691.93,NIFTY 50
3/26/1993,,,,679.03,NIFTY 50
3/29/1993,,,,660.32,NIFTY 50
3/30/1993,,,,644.08,NIFTY 50
3/31/1993,,,,660.51,NIFTY 50
4/2/1993,,,,671.36,NIFTY 50
4/7/1993,,,,694.9,NIFTY 50
4/8/1993,,,,670.59,NIFTY 50
4/12/1993,,,,648.21,NIFTY 50
4/13/1993,,,,648.87,NIFTY 50
4/15/1993,,,,666.66,NIFTY 50
4/16/1993,,,,669.45,NIFTY 50
4/19/1993,,,,661.05,NIFTY 50
4/20/1993,,,,644.64,NIFTY 50
4/21/1993,,,,641.54,NIFTY 50
4/22/1993,,,,631.6,NIFTY 50
4/23/1993,,,,618.98,NIFTY 50
4/26/1993,,,,599.51,NIFTY 50
4/27/1993,,,,605.22,NIFTY 50
4/28/1993,,,,619.99,NIFTY 50
4/29/1993,,,,627.55,NIFTY 50
4/30/1993,,,,622.42,NIFTY 50
5/3/1993,,,,613.44,NIFTY 50
5/4/1993,,,,626.05,NIFTY 50
5/5/1993,,,,637.85,NIFTY 50
5/7/1993,,,,653.98,NIFTY 50
5/10/1993,,,,659.51,NIFTY 50
5/11/1993,,,,676.42,NIFTY 50
5/12/1993,,,,676.02,NIFTY 50
5/13/1993,,,,675.79,NIFTY 50
5/14/1993,,,,693.81,NIFTY 50
5/17/1993,,,,680.8,NIFTY 50
5/18/1993,,,,683.92,NIFTY 50
5/21/1993,,,,695.25,NIFTY 50
5/24/1993,,,,690.26,NIFTY 50
5/25/1993,,,,674.84,NIFTY 50
5/26/1993,,,,665.65,NIFTY 50
5/27/1993,,,,658.75,NIFTY 50
5/28/1993,,,,647.67,NIFTY 50
5/31/1993,,,,656.16,NIFTY 50
6/2/1993,,,,670.25,NIFTY 50
6/3/1993,,,,674.39,NIFTY 50
6/4/1993,,,,695.68,NIFTY 50
6/7/1993,,,,714.68,NIFTY 50
6/8/1993,,,,707.29,NIFTY 50
6/9/1993,,,,701.9,NIFTY 50
6/10/1993,,,,715.23,NIFTY 50
6/11/1993,,,,715.76,NIFTY 50
6/14/1993,,,,703.51,NIFTY 50
6/15/1993,,,,689.74,NIFTY 50
6/16/1993,,,,685.42,NIFTY 50
6/17/1993,,,,668.41,NIFTY 50
6/18/1993,,,,666.18,NIFTY 50
6/21/1993,,,,663.2,NIFTY 50
6/22/1993,,,,672.15,NIFTY 50
6/23/1993,,,,668.54,NIFTY 50
6/24/1993,,,,667.11,NIFTY 50
6/25/1993,,,,661.25,NIFTY 50
6/28/1993,,,,648.48,NIFTY 50
6/29/1993,,,,661.75,NIFTY 50
6/30/1993,,,,667.5,NIFTY 50
7/2/1993,,,,668.67,NIFTY 50
7/5/1993,,,,674.7,NIFTY 50
7/6/1993,,,,675.63,NIFTY 50
7/7/1993,,,,674.59,NIFTY 50
7/8/1993,,,,667.04,NIFTY 50
7/9/1993,,,,666.1,NIFTY 50
7/12/1993,,,,656.59,NIFTY 50
7/13/1993,,,,657.6,NIFTY 50
7/14/1993,,,,657.68,NIFTY 50
7/15/1993,,,,650.69,NIFTY 50
7/16/1993,,,,645.75,NIFTY 50
7/19/1993,,,,637.04,NIFTY 50
7/20/1993,,,,638.96,NIFTY 50
7/21/1993,,,,644.03,NIFTY 50
7/22/1993,,,,655.49,NIFTY 50
7/26/1993,,,,657.45,NIFTY 50
7/27/1993,,,,659.03,NIFTY 50
7/28/1993,,,,655.97,NIFTY 50
7/29/1993,,,,678.24,NIFTY 50
7/30/1993,,,,706.83,NIFTY 50
8/3/1993,,,,713.06,NIFTY 50
8/4/1993,,,,711.23,NIFTY 50
8/6/1993,,,,726.76,NIFTY 50
8/10/1993,,,,724.37,NIFTY 50
8/12/1993,,,,746.15,NIFTY 50
8/13/1993,,,,754.5,NIFTY 50
8/16/1993,,,,760.13,NIFTY 50
8/17/1993,,,,782.82,NIFTY 50
8/18/1993,,,,801.62,NIFTY 50
8/19/1993,,,,826.17,NIFTY 50
8/20/1993,,,,833.27,NIFTY 50
8/24/1993,,,,807.77,NIFTY 50
8/25/1993,,,,812.74,NIFTY 50
8/26/1993,,,,808.76,NIFTY 50
8/27/1993,,,,809.37,NIFTY 50
8/30/1993,,,,799.65,NIFTY 50
9/1/1993,,,,797.94,NIFTY 50
9/2/1993,,,,811.96,NIFTY 50
9/3/1993,,,,807.64,NIFTY 50
