"Date","Open","High","Low","Close"
"31 Dec 2012","-","-","-","1849.59"
"28 Dec 2012","-","-","-","1839.39"
"27 Dec 2012","-","-","-","1834.62"
"26 Dec 2012","-","-","-","1846.72"
"24 Dec 2012","-","-","-","1839.65"
"21 Dec 2012","-","-","-","1830.65"
"20 Dec 2012","-","-","-","1852.93"
"19 Dec 2012","-","-","-","1858.46"
"18 Dec 2012","-","-","-","1850.89"
"17 Dec 2012","-","-","-","1832.06"
"14 Dec 2012","-","-","-","1821.19"
"13 Dec 2012","-","-","-","1819.01"
"12 Dec 2012","-","-","-","1836.23"
"11 Dec 2012","-","-","-","1831.43"
"10 Dec 2012","-","-","-","1846.21"
"07 Dec 2012","-","-","-","1843.07"
"06 Dec 2012","-","-","-","1847.41"
"05 Dec 2012","-","-","-","1838.11"
"04 Dec 2012","-","-","-","1828.32"
"03 Dec 2012","-","-","-","1820.65"
"30 Nov 2012","-","-","-","1807.97"
"29 Nov 2012","-","-","-","1798.69"
"27 Nov 2012","-","-","-","1789.19"
"26 Nov 2012","-","-","-","1775.30"
"23 Nov 2012","-","-","-","1757.06"
"22 Nov 2012","-","-","-","1759.04"
"21 Nov 2012","-","-","-","1752.31"
"20 Nov 2012","-","-","-","1748.27"
"19 Nov 2012","-","-","-","1766.75"
"16 Nov 2012","-","-","-","1783.21"
"15 Nov 2012","-","-","-","1799.05"
"13 Nov 2012","-","-","-","1802.32"
"12 Nov 2012","-","-","-","1779.22"
"09 Nov 2012","-","-","-","1774.70"
"08 Nov 2012","-","-","-","1785.58"
"07 Nov 2012","-","-","-","1783.66"
"06 Nov 2012","-","-","-","1770.91"
"05 Nov 2012","-","-","-","1763.02"
"02 Nov 2012","-","-","-","1764.23"
"01 Nov 2012","-","-","-","1760.49"
"31 Oct 2012","-","-","-","1745.17"
"30 Oct 2012","-","-","-","1745.87"
"29 Oct 2012","-","-","-","1760.63"
"26 Oct 2012","-","-","-","1768.63"
"25 Oct 2012","-","-","-","1789.20"
"23 Oct 2012","-","-","-","1796.33"
"22 Oct 2012","-","-","-","1800.50"
"19 Oct 2012","-","-","-","1789.31"
"18 Oct 2012","-","-","-","1798.20"
"17 Oct 2012","-","-","-","1781.52"
"16 Oct 2012","-","-","-","1787.28"
"15 Oct 2012","-","-","-","1796.32"
"12 Oct 2012","-","-","-","1787.16"
"11 Oct 2012","-","-","-","1785.34"
"10 Oct 2012","-","-","-","1772.60"
"09 Oct 2012","-","-","-","1797.70"
"08 Oct 2012","-","-","-","1786.94"
"05 Oct 2012","-","-","-","1788.68"
"04 Oct 2012","-","-","-","1805.93"
"03 Oct 2012","-","-","-","1795.47"
"01 Oct 2012","-","-","-","1778.33"
"28 Sep 2012","-","-","-","1750.86"
"27 Sep 2012","-","-","-","1730.27"
"26 Sep 2012","-","-","-","1727.78"
"25 Sep 2012","-","-","-","1710.84"
"24 Sep 2012","-","-","-","1698.28"
"21 Sep 2012","-","-","-","1678.32"
"20 Sep 2012","-","-","-","1654.97"
"18 Sep 2012","-","-","-","1660.61"
"17 Sep 2012","-","-","-","1651.90"
"14 Sep 2012","-","-","-","1646.05"
"13 Sep 2012","-","-","-","1642.94"
"12 Sep 2012","-","-","-","1647.58"
"11 Sep 2012","-","-","-","1635.47"
"10 Sep 2012","-","-","-","1623.75"
"08 Sep 2012","-","-","-","1612.84"
"07 Sep 2012","-","-","-","1605.48"
"06 Sep 2012","-","-","-","1589.65"
"05 Sep 2012","-","-","-","1580.49"
"04 Sep 2012","-","-","-","1586.93"
"03 Sep 2012","-","-","-","1580.07"
"31 Aug 2012","-","-","-","1575.55"
"30 Aug 2012","-","-","-","1572.78"
"29 Aug 2012","-","-","-","1565.08"
"28 Aug 2012","-","-","-","1579.88"
"27 Aug 2012","-","-","-","1605.31"
"24 Aug 2012","-","-","-","1618.25"
"23 Aug 2012","-","-","-","1625.47"
"22 Aug 2012","-","-","-","1621.90"
"21 Aug 2012","-","-","-","1619.58"
"17 Aug 2012","-","-","-","1612.58"
"16 Aug 2012","-","-","-","1610.10"
"14 Aug 2012","-","-","-","1608.03"
"13 Aug 2012","-","-","-","1603.74"
"10 Aug 2012","-","-","-","1600.47"
"09 Aug 2012","-","-","-","1609.52"
"08 Aug 2012","-","-","-","1618.01"
"07 Aug 2012","-","-","-","1621.40"
"06 Aug 2012","-","-","-","1611.86"
"03 Aug 2012","-","-","-","1601.62"
"02 Aug 2012","-","-","-","1603.05"
"01 Aug 2012","-","-","-","1593.36"
"31 Jul 2012","-","-","-","1576.71"
"30 Jul 2012","-","-","-","1569.36"
"27 Jul 2012","-","-","-","1559.97"
"26 Jul 2012","-","-","-","1575.23"
"25 Jul 2012","-","-","-","1608.06"
"24 Jul 2012","-","-","-","1617.80"
"23 Jul 2012","-","-","-","1613.84"
"20 Jul 2012","-","-","-","1632.62"
"19 Jul 2012","-","-","-","1637.73"
"18 Jul 2012","-","-","-","1633.00"
"17 Jul 2012","-","-","-","1629.82"
"16 Jul 2012","-","-","-","1639.34"
"13 Jul 2012","-","-","-","1650.65"
"12 Jul 2012","-","-","-","1648.96"
"11 Jul 2012","-","-","-","1658.30"
"10 Jul 2012","-","-","-","1658.20"
"09 Jul 2012","-","-","-","1645.59"
"06 Jul 2012","-","-","-","1654.29"
"05 Jul 2012","-","-","-","1655.93"
"04 Jul 2012","-","-","-","1633.02"
"03 Jul 2012","-","-","-","1613.14"
"02 Jul 2012","-","-","-","1602.61"
"29 Jun 2012","-","-","-","1583.75"
"28 Jun 2012","-","-","-","1559.94"
"27 Jun 2012","-","-","-","1558.92"
"26 Jun 2012","-","-","-","1554.07"
"25 Jun 2012","-","-","-","1555.19"
"22 Jun 2012","-","-","-","1552.03"
"21 Jun 2012","-","-","-","1549.08"
"20 Jun 2012","-","-","-","1540.56"
"19 Jun 2012","-","-","-","1529.06"
"18 Jun 2012","-","-","-","1526.82"
"15 Jun 2012","-","-","-","1540.93"
"14 Jun 2012","-","-","-","1532.56"
"13 Jun 2012","-","-","-","1542.69"
"12 Jun 2012","-","-","-","1541.55"
"11 Jun 2012","-","-","-","1537.65"
"08 Jun 2012","-","-","-","1531.85"
"07 Jun 2012","-","-","-","1532.52"
"06 Jun 2012","-","-","-","1528.25"
"05 Jun 2012","-","-","-","1503.98"
"04 Jun 2012","-","-","-","1502.89"
"01 Jun 2012","-","-","-","1510.11"
"31 May 2012","-","-","-","1529.11"
"30 May 2012","-","-","-","1535.70"
"29 May 2012","-","-","-","1550.27"
"28 May 2012","-","-","-","1545.69"
"25 May 2012","-","-","-","1533.70"
"24 May 2012","-","-","-","1520.75"
"23 May 2012","-","-","-","1510.38"
"22 May 2012","-","-","-","1517.68"
"21 May 2012","-","-","-","1523.98"
"18 May 2012","-","-","-","1513.29"
"17 May 2012","-","-","-","1519.55"
"16 May 2012","-","-","-","1511.71"
"15 May 2012","-","-","-","1526.68"
"14 May 2012","-","-","-","1522.27"
"11 May 2012","-","-","-","1533.89"
"10 May 2012","-","-","-","1543.11"
"09 May 2012","-","-","-","1544.98"
"08 May 2012","-","-","-","1560.84"
"07 May 2012","-","-","-","1573.17"
"04 May 2012","-","-","-","1570.97"
"03 May 2012","-","-","-","1601.67"
"02 May 2012","-","-","-","1611.71"
"30 Apr 2012","-","-","-","1611.04"
"28 Apr 2012","-","-","-","1604.29"
"27 Apr 2012","-","-","-","1599.88"
"26 Apr 2012","-","-","-","1604.53"
"25 Apr 2012","-","-","-","1607.63"
"24 Apr 2012","-","-","-","1618.70"
"23 Apr 2012","-","-","-","1616.53"
"20 Apr 2012","-","-","-","1636.72"
"19 Apr 2012","-","-","-","1641.05"
"18 Apr 2012","-","-","-","1638.37"
"17 Apr 2012","-","-","-","1629.85"
"16 Apr 2012","-","-","-","1621.60"
"13 Apr 2012","-","-","-","1611.78"
"12 Apr 2012","-","-","-","1620.71"
"11 Apr 2012","-","-","-","1605.65"
"10 Apr 2012","-","-","-","1613.85"
"09 Apr 2012","-","-","-","1615.30"
"04 Apr 2012","-","-","-","1628.69"
"03 Apr 2012","-","-","-","1625.74"
"02 Apr 2012","-","-","-","1607.98"
"30 Mar 2012","-","-","-","1580.95"
"29 Mar 2012","-","-","-","1547.24"
"28 Mar 2012","-","-","-","1538.36"
"27 Mar 2012","-","-","-","1554.31"
"26 Mar 2012","-","-","-","1560.55"
"23 Mar 2012","-","-","-","1581.15"
"22 Mar 2012","-","-","-","1575.26"
"21 Mar 2012","-","-","-","1600.90"
"20 Mar 2012","-","-","-","1583.54"
"19 Mar 2012","-","-","-","1587.79"
"16 Mar 2012","-","-","-","1600.26"
"15 Mar 2012","-","-","-","1613.75"
"14 Mar 2012","-","-","-","1627.22"
"13 Mar 2012","-","-","-","1630.46"
"12 Mar 2012","-","-","-","1610.72"
"09 Mar 2012","-","-","-","1599.79"
"07 Mar 2012","-","-","-","1581.39"
"06 Mar 2012","-","-","-","1594.02"
"05 Mar 2012","-","-","-","1611.35"
"03 Mar 2012","-","-","-","1627.36"
"02 Mar 2012","-","-","-","1622.16"
"01 Mar 2012","-","-","-","1624.64"
"29 Feb 2012","-","-","-","1630.85"
"28 Feb 2012","-","-","-","1623.79"
"27 Feb 2012","-","-","-","1581.32"
"24 Feb 2012","-","-","-","1631.25"
"23 Feb 2012","-","-","-","1643.85"
"22 Feb 2012","-","-","-","1662.05"
"21 Feb 2012","-","-","-","1712.26"
"17 Feb 2012","-","-","-","1692.88"
"16 Feb 2012","-","-","-","1697.45"
"15 Feb 2012","-","-","-","1683.07"
"14 Feb 2012","-","-","-","1657.00"
"13 Feb 2012","-","-","-","1643.00"
"10 Feb 2012","-","-","-","1636.26"
"09 Feb 2012","-","-","-","1634.05"
"08 Feb 2012","-","-","-","1614.61"
"07 Feb 2012","-","-","-","1595.79"
"06 Feb 2012","-","-","-","1605.31"
"03 Feb 2012","-","-","-","1579.04"
"02 Feb 2012","-","-","-","1556.59"
"01 Feb 2012","-","-","-","1552.09"
"31 Jan 2012","-","-","-","1524.87"
"30 Jan 2012","-","-","-","1507.47"
"27 Jan 2012","-","-","-","1526.59"
"25 Jan 2012","-","-","-","1508.42"
"24 Jan 2012","-","-","-","1491.90"
"23 Jan 2012","-","-","-","1489.05"
"20 Jan 2012","-","-","-","1482.58"
"19 Jan 2012","-","-","-","1478.95"
"18 Jan 2012","-","-","-","1462.48"
"17 Jan 2012","-","-","-","1474.90"
"16 Jan 2012","-","-","-","1455.25"
"13 Jan 2012","-","-","-","1449.57"
"12 Jan 2012","-","-","-","1431.61"
"11 Jan 2012","-","-","-","1431.80"
"10 Jan 2012","-","-","-","1415.12"
"09 Jan 2012","-","-","-","1375.91"
"07 Jan 2012","-","-","-","1355.38"
"06 Jan 2012","-","-","-","1341.57"
"05 Jan 2012","-","-","-","1342.45"
"04 Jan 2012","-","-","-","1340.72"
"03 Jan 2012","-","-","-","1339.71"
"02 Jan 2012","-","-","-","1307.63"
"30 Dec 2011","-","-","-","1306.58"
"29 Dec 2011","-","-","-","1303.62"
"28 Dec 2011","-","-","-","1311.00"
"27 Dec 2011","-","-","-","1324.50"
"26 Dec 2011","-","-","-","1329.57"
"23 Dec 2011","-","-","-","1317.05"
"22 Dec 2011","-","-","-","1302.33"
"21 Dec 2011","-","-","-","1295.92"
"20 Dec 2011","-","-","-","1285.34"
"19 Dec 2011","-","-","-","1309.64"
"16 Dec 2011","-","-","-","1347.28"
"15 Dec 2011","-","-","-","1364.46"
"14 Dec 2011","-","-","-","1390.03"
"13 Dec 2011","-","-","-","1402.25"
"12 Dec 2011","-","-","-","1414.68"
"09 Dec 2011","-","-","-","1436.99"
"08 Dec 2011","-","-","-","1449.65"
"07 Dec 2011","-","-","-","1472.76"
"05 Dec 2011","-","-","-","1467.46"
"02 Dec 2011","-","-","-","1465.63"
"01 Dec 2011","-","-","-","1449.87"
"30 Nov 2011","-","-","-","1443.10"
"29 Nov 2011","-","-","-","1452.13"
"28 Nov 2011","-","-","-","1452.26"
"25 Nov 2011","-","-","-","1427.44"
"24 Nov 2011","-","-","-","1417.38"
"23 Nov 2011","-","-","-","1415.43"
"22 Nov 2011","-","-","-","1437.51"
"21 Nov 2011","-","-","-","1438.58"
"18 Nov 2011","-","-","-","1461.19"
"17 Nov 2011","-","-","-","1489.36"
"16 Nov 2011","-","-","-","1503.72"
"15 Nov 2011","-","-","-","1526.41"
"14 Nov 2011","-","-","-","1573.11"
"11 Nov 2011","-","-","-","1603.53"
"09 Nov 2011","-","-","-","1625.91"
"08 Nov 2011","-","-","-","1641.21"
"04 Nov 2011","-","-","-","1641.79"
"03 Nov 2011","-","-","-","1632.30"
"02 Nov 2011","-","-","-","1629.87"
"01 Nov 2011","-","-","-","1631.00"
"31 Oct 2011","-","-","-","1638.42"
"28 Oct 2011","-","-","-","1638.55"
"26 Oct 2011","-","-","-","1625.20"
"25 Oct 2011","-","-","-","1598.81"
"24 Oct 2011","-","-","-","1603.20"
"21 Oct 2011","-","-","-","1609.79"
"20 Oct 2011","-","-","-","1617.45"
"19 Oct 2011","-","-","-","1621.59"
"18 Oct 2011","-","-","-","1610.75"
"17 Oct 2011","-","-","-","1623.97"
"14 Oct 2011","-","-","-","1619.24"
"13 Oct 2011","-","-","-","1613.69"
"12 Oct 2011","-","-","-","1613.06"
"11 Oct 2011","-","-","-","1593.36"
"10 Oct 2011","-","-","-","1584.75"
"07 Oct 2011","-","-","-","1571.47"
"05 Oct 2011","-","-","-","1549.51"
"04 Oct 2011","-","-","-","1562.54"
"03 Oct 2011","-","-","-","1582.52"
"30 Sep 2011","-","-","-","1607.66"
"29 Sep 2011","-","-","-","1622.45"
"28 Sep 2011","-","-","-","1626.89"
"27 Sep 2011","-","-","-","1645.36"
"26 Sep 2011","-","-","-","1619.67"
"23 Sep 2011","-","-","-","1648.41"
"22 Sep 2011","-","-","-","1666.86"
"21 Sep 2011","-","-","-","1720.12"
"20 Sep 2011","-","-","-","1708.23"
"19 Sep 2011","-","-","-","1688.00"
"16 Sep 2011","-","-","-","1685.94"
"15 Sep 2011","-","-","-","1686.38"
"14 Sep 2011","-","-","-","1678.60"
"13 Sep 2011","-","-","-","1672.81"
"12 Sep 2011","-","-","-","1668.75"
"09 Sep 2011","-","-","-","1702.34"
"08 Sep 2011","-","-","-","1715.57"
"07 Sep 2011","-","-","-","1698.07"
"06 Sep 2011","-","-","-","1666.98"
"05 Sep 2011","-","-","-","1652.81"
"02 Sep 2011","-","-","-","1648.49"
"30 Aug 2011","-","-","-","1646.63"
"29 Aug 2011","-","-","-","1619.24"
"26 Aug 2011","-","-","-","1576.66"
"25 Aug 2011","-","-","-","1619.66"
"24 Aug 2011","-","-","-","1628.93"
"23 Aug 2011","-","-","-","1639.00"
"22 Aug 2011","-","-","-","1619.51"
"19 Aug 2011","-","-","-","1605.08"
"18 Aug 2011","-","-","-","1642.23"
"17 Aug 2011","-","-","-","1682.00"
"16 Aug 2011","-","-","-","1707.01"
"12 Aug 2011","-","-","-","1738.21"
"11 Aug 2011","-","-","-","1748.86"
"10 Aug 2011","-","-","-","1747.97"
"09 Aug 2011","-","-","-","1704.25"
"08 Aug 2011","-","-","-","1730.58"
"05 Aug 2011","-","-","-","1772.12"
"04 Aug 2011","-","-","-","1834.13"
"03 Aug 2011","-","-","-","1846.05"
"02 Aug 2011","-","-","-","1859.30"
"01 Aug 2011","-","-","-","1887.11"
"29 Jul 2011","-","-","-","1892.06"
"28 Jul 2011","-","-","-","1901.50"
"27 Jul 2011","-","-","-","1917.36"
"26 Jul 2011","-","-","-","1917.17"
"25 Jul 2011","-","-","-","1935.95"
"22 Jul 2011","-","-","-","1926.74"
"21 Jul 2011","-","-","-","1913.68"
"20 Jul 2011","-","-","-","1918.93"
"19 Jul 2011","-","-","-","1924.81"
"18 Jul 2011","-","-","-","1913.34"
"15 Jul 2011","-","-","-","1904.79"
"14 Jul 2011","-","-","-","1904.59"
"13 Jul 2011","-","-","-","1899.05"
"12 Jul 2011","-","-","-","1879.45"
"11 Jul 2011","-","-","-","1896.89"
"08 Jul 2011","-","-","-","1903.89"
"07 Jul 2011","-","-","-","1921.87"
"06 Jul 2011","-","-","-","1898.88"
"05 Jul 2011","-","-","-","1891.04"
"04 Jul 2011","-","-","-","1887.19"
